x	acos	binomial	nvidia0	nvidia1	nvidia2	nvidia3	nvidia4	nvidia5	nvidia6	d_binomial	d_nvidia0	d_nvidia1	d_nvidia2	d_nvidia3	d_nvidia4	d_nvidia5	d_nvidia6
-0.986198	2.975255	2.727908	2.975260	2.975260	2.975260	2.975260	2.975260	2.975260	2.975260	0.247347	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.986098	2.974652	2.727749	2.974657	2.974657	2.974657	2.974657	2.974657	2.974657	2.974657	0.246902	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.985998	2.974051	2.727591	2.974056	2.974056	2.974056	2.974056	2.974056	2.974056	2.974056	0.246460	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.985898	2.973452	2.727432	2.973457	2.973457	2.973457	2.973457	2.973457	2.973457	2.973457	0.246020	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.985798	2.972856	2.727273	2.972861	2.972861	2.972861	2.972861	2.972861	2.972861	2.972861	0.245582	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.985698	2.972261	2.727115	2.972266	2.972266	2.972266	2.972266	2.972266	2.972266	2.972266	0.245146	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.985598	2.971668	2.726956	2.971673	2.971673	2.971674	2.971673	2.971673	2.971673	2.971673	0.244713	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.985498	2.971078	2.726797	2.971083	2.971083	2.971083	2.971083	2.971083	2.971083	2.971083	0.244281	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.985398	2.970490	2.726639	2.970495	2.970495	2.970495	2.970495	2.970495	2.970495	2.970495	0.243851	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.985298	2.969903	2.726480	2.969908	2.969908	2.969908	2.969908	2.969908	2.969908	2.969908	0.243423	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.985198	2.969319	2.726321	2.969324	2.969324	2.969324	2.969324	2.969324	2.969324	2.969324	0.242997	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.985098	2.968736	2.726163	2.968741	2.968741	2.968741	2.968742	2.968742	2.968742	2.968742	0.242573	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.984998	2.968156	2.726004	2.968161	2.968161	2.968161	2.968161	2.968161	2.968161	2.968161	0.242151	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.984897	2.967577	2.725846	2.967582	2.967582	2.967582	2.967582	2.967582	2.967582	2.967582	0.241731	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.984797	2.967000	2.725688	2.967005	2.967005	2.967005	2.967006	2.967006	2.967006	2.967006	0.241313	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.984697	2.966426	2.725529	2.966431	2.966431	2.966431	2.966431	2.966431	2.966431	2.966431	0.240897	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.984597	2.965853	2.725370	2.965858	2.965858	2.965858	2.965858	2.965858	2.965858	2.965858	0.240482	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.984497	2.965281	2.725212	2.965286	2.965286	2.965287	2.965287	2.965287	2.965287	2.965287	0.240069	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.984397	2.964712	2.725053	2.964717	2.964717	2.964717	2.964717	2.964717	2.964717	2.964717	0.239659	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.984297	2.964145	2.724895	2.964150	2.964150	2.964150	2.964150	2.964150	2.964150	2.964150	0.239250	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.984197	2.963579	2.724736	2.963584	2.963584	2.963584	2.963584	2.963584	2.963584	2.963584	0.238843	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.984097	2.963015	2.724578	2.963020	2.963020	2.963020	2.963020	2.963020	2.963020	2.963020	0.238437	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.983997	2.962453	2.724420	2.962458	2.962458	2.962458	2.962458	2.962458	2.962458	2.962458	0.238033	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.983897	2.961893	2.724262	2.961897	2.961897	2.961897	2.961898	2.961898	2.961898	2.961898	0.237631	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.983797	2.961334	2.724103	2.961339	2.961339	2.961339	2.961339	2.961339	2.961339	2.961339	0.237231	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.983697	2.960777	2.723945	2.960782	2.960782	2.960782	2.960782	2.960782	2.960782	2.960782	0.236832	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.983597	2.960222	2.723787	2.960226	2.960226	2.960226	2.960227	2.960227	2.960227	2.960227	0.236435	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.983497	2.959668	2.723628	2.959673	2.959673	2.959673	2.959673	2.959673	2.959673	2.959673	0.236039	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.983397	2.959116	2.723470	2.959121	2.959121	2.959121	2.959121	2.959121	2.959121	2.959121	0.235646	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.983297	2.958565	2.723312	2.958570	2.958570	2.958570	2.958570	2.958570	2.958570	2.958570	0.235254	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.983197	2.958017	2.723154	2.958022	2.958022	2.958022	2.958022	2.958022	2.958022	2.958022	0.234863	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.983097	2.957470	2.722995	2.957474	2.957474	2.957475	2.957475	2.957475	2.957475	2.957475	0.234474	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.982997	2.956924	2.722837	2.956929	2.956929	2.956929	2.956929	2.956929	2.956929	2.956929	0.234087	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.982897	2.956380	2.722679	2.956385	2.956385	2.956385	2.956385	2.956385	2.956385	2.956385	0.233701	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.982797	2.955838	2.722521	2.955843	2.955843	2.955843	2.955843	2.955843	2.955843	2.955843	0.233317	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.982697	2.955297	2.722363	2.955302	2.955302	2.955302	2.955302	2.955302	2.955302	2.955302	0.232935	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.982597	2.954758	2.722204	2.954763	2.954763	2.954763	2.954763	2.954763	2.954763	2.954763	0.232553	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.982497	2.954220	2.722046	2.954225	2.954225	2.954225	2.954225	2.954225	2.954225	2.954225	0.232174	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.982397	2.953684	2.721888	2.953689	2.953689	2.953689	2.953689	2.953689	2.953689	2.953689	0.231796	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.982297	2.953150	2.721730	2.953154	2.953154	2.953154	2.953154	2.953154	2.953154	2.953154	0.231419	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.982197	2.952616	2.721572	2.952621	2.952621	2.952621	2.952621	2.952621	2.952621	2.952621	0.231044	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.982097	2.952085	2.721414	2.952089	2.952089	2.952090	2.952089	2.952089	2.952089	2.952089	0.230670	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.981997	2.951554	2.721256	2.951559	2.951559	2.951559	2.951559	2.951559	2.951559	2.951559	0.230298	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.981897	2.951026	2.721098	2.951030	2.951030	2.951030	2.951030	2.951030	2.951030	2.951030	0.229928	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.981797	2.950498	2.720940	2.950503	2.950503	2.950503	2.950503	2.950503	2.950503	2.950503	0.229558	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.981697	2.949972	2.720782	2.949977	2.949977	2.949977	2.949977	2.949977	2.949977	2.949977	0.229190	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.981597	2.949448	2.720624	2.949453	2.949453	2.949453	2.949453	2.949453	2.949453	2.949453	0.228824	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.981497	2.948925	2.720466	2.948930	2.948930	2.948930	2.948930	2.948930	2.948930	2.948930	0.228459	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.981397	2.948403	2.720308	2.948408	2.948408	2.948408	2.948408	2.948408	2.948408	2.948408	0.228095	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.981297	2.947883	2.720150	2.947888	2.947888	2.947888	2.947888	2.947888	2.947888	2.947888	0.227733	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.981197	2.947364	2.719992	2.947369	2.947369	2.947369	2.947369	2.947369	2.947369	2.947369	0.227372	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.981097	2.946847	2.719835	2.946851	2.946851	2.946851	2.946851	2.946851	2.946851	2.946851	0.227012	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.980997	2.946331	2.719677	2.946335	2.946335	2.946335	2.946335	2.946335	2.946335	2.946335	0.226654	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.980897	2.945816	2.719519	2.945820	2.945820	2.945821	2.945820	2.945820	2.945820	2.945820	0.226297	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.980797	2.945302	2.719361	2.945307	2.945307	2.945307	2.945307	2.945307	2.945307	2.945307	0.225941	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.980697	2.944790	2.719203	2.944795	2.944795	2.944795	2.944795	2.944795	2.944795	2.944795	0.225587	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.980597	2.944279	2.719045	2.944284	2.944284	2.944284	2.944284	2.944284	2.944284	2.944284	0.225234	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.980497	2.943770	2.718888	2.943774	2.943774	2.943774	2.943774	2.943774	2.943774	2.943774	0.224882	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.980397	2.943261	2.718730	2.943266	2.943266	2.943266	2.943266	2.943266	2.943266	2.943266	0.224531	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.980297	2.942755	2.718572	2.942759	2.942759	2.942759	2.942759	2.942759	2.942759	2.942759	0.224182	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.980197	2.942249	2.718415	2.942253	2.942253	2.942253	2.942254	2.942254	2.942254	2.942254	0.223834	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.980097	2.941744	2.718257	2.941749	2.941749	2.941749	2.941749	2.941749	2.941749	2.941749	0.223488	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.979997	2.941241	2.718099	2.941246	2.941246	2.941246	2.941246	2.941246	2.941246	2.941246	0.223142	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.979897	2.940739	2.717942	2.940744	2.940744	2.940744	2.940744	2.940744	2.940744	2.940744	0.222797	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.979797	2.940238	2.717784	2.940243	2.940243	2.940243	2.940243	2.940243	2.940243	2.940243	0.222455	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.979697	2.939739	2.717626	2.939744	2.939744	2.939744	2.939744	2.939744	2.939744	2.939744	0.222113	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.979597	2.939241	2.717469	2.939245	2.939245	2.939245	2.939245	2.939245	2.939245	2.939245	0.221772	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.979497	2.938744	2.717311	2.938748	2.938748	2.938748	2.938748	2.938748	2.938748	2.938748	0.221432	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.979397	2.938248	2.717154	2.938252	2.938252	2.938252	2.938252	2.938252	2.938252	2.938252	0.221094	-0.000004	-0.000004	-0.000005	-0.000004	-0.000004	-0.000004	-0.000004
-0.979297	2.937753	2.716996	2.937758	2.937758	2.937758	2.937758	2.937758	2.937758	2.937758	0.220757	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.979197	2.937260	2.716838	2.937264	2.937264	2.937264	2.937264	2.937264	2.937264	2.937264	0.220421	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.979097	2.936767	2.716681	2.936772	2.936772	2.936772	2.936772	2.936772	2.936772	2.936772	0.220086	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.978997	2.936276	2.716523	2.936281	2.936281	2.936281	2.936281	2.936281	2.936281	2.936281	0.219753	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.978896	2.935786	2.716366	2.935791	2.935791	2.935791	2.935791	2.935791	2.935791	2.935791	0.219420	-0.000004	-0.000004	-0.000005	-0.000004	-0.000004	-0.000004	-0.000004
-0.978796	2.935297	2.716208	2.935302	2.935302	2.935302	2.935302	2.935302	2.935302	2.935302	0.219089	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.978696	2.934810	2.716051	2.934814	2.934814	2.934814	2.934814	2.934814	2.934814	2.934814	0.218759	-0.000004	-0.000004	-0.000005	-0.000004	-0.000004	-0.000004	-0.000004
-0.978596	2.934323	2.715894	2.934327	2.934327	2.934328	2.934327	2.934327	2.934327	2.934327	0.218429	-0.000004	-0.000004	-0.000005	-0.000004	-0.000004	-0.000004	-0.000004
-0.978496	2.933838	2.715736	2.933842	2.933842	2.933842	2.933842	2.933842	2.933842	2.933842	0.218102	-0.000004	-0.000004	-0.000005	-0.000004	-0.000004	-0.000004	-0.000004
-0.978396	2.933353	2.715579	2.933358	2.933358	2.933358	2.933358	2.933358	2.933358	2.933358	0.217774	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.978296	2.932870	2.715421	2.932874	2.932874	2.932874	2.932874	2.932874	2.932874	2.932874	0.217448	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.978196	2.932388	2.715264	2.932392	2.932392	2.932392	2.932392	2.932392	2.932392	2.932392	0.217124	-0.000004	-0.000004	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.978096	2.931907	2.715107	2.931911	2.931911	2.931911	2.931911	2.931911	2.931911	2.931911	0.216800	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004
-0.977996	2.931427	2.714949	2.931431	2.931431	2.931431	2.931431	2.931431	2.931431	2.931431	0.216478	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004
-0.977896	2.930948	2.714792	2.930952	2.930952	2.930952	2.930953	2.930953	2.930953	2.930953	0.216156	-0.000004	-0.000004	-0.000004	-0.000005	-0.000005	-0.000005	-0.000005
-0.977796	2.930470	2.714635	2.930475	2.930475	2.930475	2.930475	2.930475	2.930475	2.930475	0.215835	-0.000004	-0.000004	-0.000004	-0.000005	-0.000005	-0.000005	-0.000005
-0.977696	2.929993	2.714478	2.929998	2.929998	2.929998	2.929998	2.929998	2.929998	2.929998	0.215516	-0.000004	-0.000004	-0.000005	-0.000004	-0.000004	-0.000004	-0.000004
-0.977596	2.929518	2.714320	2.929522	2.929522	2.929522	2.929522	2.929522	2.929522	2.929522	0.215197	-0.000004	-0.000004	-0.000004	-0.000005	-0.000005	-0.000005	-0.000005
-0.977496	2.929043	2.714163	2.929047	2.929047	2.929048	2.929048	2.929048	2.929048	2.929048	0.214880	-0.000004	-0.000004	-0.000005	-0.000005	-0.000005	-0.000005	-0.000005
-0.977396	2.928570	2.714006	2.928574	2.928574	2.928574	2.928574	2.928574	2.928574	2.928574	0.214564	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004
-0.977296	2.928097	2.713849	2.928101	2.928101	2.928101	2.928101	2.928101	2.928101	2.928101	0.214248	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004
-0.977196	2.927625	2.713691	2.927630	2.927630	2.927630	2.927630	2.927630	2.927630	2.927630	0.213934	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004
-0.977096	2.927155	2.713534	2.927159	2.927159	2.927159	2.927159	2.927159	2.927159	2.927159	0.213621	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004
-0.976996	2.926685	2.713377	2.926690	2.926690	2.926690	2.926690	2.926690	2.926690	2.926690	0.213308	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004
-0.976896	2.926217	2.713220	2.926221	2.926221	2.926221	2.926221	2.926221	2.926221	2.926221	0.212997	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004
-0.976796	2.925750	2.713063	2.925754	2.925754	2.925754	2.925754	2.925754	2.925754	2.925754	0.212687	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004
-0.976696	2.925283	2.712906	2.925287	2.925287	2.925287	2.925287	2.925287	2.925287	2.925287	0.212377	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004
-0.976596	2.924817	2.712749	2.924822	2.924822	2.924822	2.924822	2.924822	2.924822	2.924822	0.212069	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004
-0.976496	2.924353	2.712592	2.924357	2.924357	2.924357	2.924357	2.924357	2.924357	2.924357	0.211761	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004
-0.976396	2.923889	2.712435	2.923893	2.923893	2.923893	2.923893	2.923893	2.923893	2.923893	0.211455	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004
-0.976296	2.923427	2.712278	2.923431	2.923431	2.923431	2.923431	2.923431	2.923431	2.923431	0.211149	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004
-0.976196	2.922965	2.712121	2.922969	2.922969	2.922969	2.922969	2.922969	2.922969	2.922969	0.210845	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004
-0.976096	2.922504	2.711964	2.922508	2.922508	2.922509	2.922508	2.922508	2.922508	2.922508	0.210541	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004
-0.975996	2.922045	2.711807	2.922049	2.922049	2.922049	2.922049	2.922049	2.922049	2.922049	0.210238	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004
-0.975896	2.921586	2.711650	2.921590	2.921590	2.921590	2.921590	2.921590	2.921590	2.921590	0.209936	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004
-0.975796	2.921128	2.711493	2.921132	2.921132	2.921132	2.921132	2.921132	2.921132	2.921132	0.209635	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004
-0.975696	2.920671	2.711336	2.920675	2.920675	2.920675	2.920676	2.920676	2.920676	2.920676	0.209336	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004
-0.975596	2.920215	2.711179	2.920219	2.920219	2.920219	2.920219	2.920219	2.920219	2.920219	0.209036	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004
-0.975496	2.919760	2.711022	2.919764	2.919764	2.919764	2.919764	2.919764	2.919764	2.919764	0.208738	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004
-0.975396	2.919306	2.710865	2.919310	2.919310	2.919310	2.919310	2.919310	2.919310	2.919310	0.208441	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004
-0.975296	2.918853	2.710708	2.918857	2.918857	2.918857	2.918857	2.918857	2.918857	2.918857	0.208145	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004
-0.975196	2.918401	2.710551	2.918405	2.918405	2.918405	2.918405	2.918405	2.918405	2.918405	0.207849	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004
-0.975096	2.917949	2.710395	2.917953	2.917953	2.917953	2.917953	2.917953	2.917953	2.917953	0.207555	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004
-0.974996	2.917499	2.710238	2.917503	2.917503	2.917503	2.917503	2.917503	2.917503	2.917503	0.207261	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004
-0.974896	2.917049	2.710081	2.917053	2.917053	2.917053	2.917053	2.917053	2.917053	2.917053	0.206968	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004
-0.974796	2.916600	2.709924	2.916604	2.916604	2.916604	2.916604	2.916604	2.916604	2.916604	0.206676	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004
-0.974696	2.916152	2.709768	2.916156	2.916156	2.916156	2.916157	2.916157	2.916157	2.916157	0.206385	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004
-0.974596	2.915705	2.709611	2.915709	2.915709	2.915709	2.915709	2.915709	2.915709	2.915709	0.206095	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004
-0.974496	2.915259	2.709454	2.915263	2.915263	2.915263	2.915263	2.915263	2.915263	2.915263	0.205805	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004
-0.974396	2.914814	2.709297	2.914818	2.914818	2.914818	2.914818	2.914818	2.914818	2.914818	0.205517	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004
-0.974296	2.914370	2.709141	2.914373	2.914373	2.914373	2.914374	2.914374	2.914374	2.914374	0.205229	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004
-0.974196	2.913926	2.708984	2.913930	2.913930	2.913930	2.913930	2.913930	2.913930	2.913930	0.204942	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004
-0.974096	2.913483	2.708827	2.913487	2.913487	2.913487	2.913487	2.913487	2.913487	2.913487	0.204656	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004
-0.973996	2.913042	2.708671	2.913045	2.913045	2.913045	2.913045	2.913045	2.913045	2.913045	0.204371	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004
-0.973896	2.912601	2.708514	2.912604	2.912604	2.912604	2.912604	2.912604	2.912604	2.912604	0.204086	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004
-0.973796	2.912160	2.708358	2.912164	2.912164	2.912164	2.912164	2.912164	2.912164	2.912164	0.203803	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004
-0.973696	2.911721	2.708201	2.911725	2.911725	2.911725	2.911725	2.911725	2.911725	2.911725	0.203520	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004	-0.000004
